1695208309.323689, 0, 0
1695208309.333792, 0, 0
1695208309.343869, 0, 0
1695208309.3539429, 0, 1
1695208309.3640685, 1024, 1
1695208309.374472, 3072, 1
1695208309.384542, 5120, 1
1695208309.3946111, 7168, 1
1695208309.4046845, 8192, 1
1695208309.4147685, 9216, 1
1695208309.4248781, 11264, 1
1695208309.4350166, 11264, 1
1695208309.4452004, 13312, 1
1695208309.4553325, 13312, 1
1695208309.465443, 16384, 1
1695208309.4755702, 18432, 1
1695208309.485654, 19456, 1
1695208309.4957707, 20480, 1
1695208309.5058563, 22528, 1
1695208309.5159478, 23552, 1
1695208309.52602, 24576, 1
1695208309.5361376, 26624, 1
1695208309.5462809, 27648, 1
1695208309.5563765, 29696, 1
1695208309.566457, 29696, 1
1695208309.5765421, 32768, 1
1695208309.5866423, 33792, 1
1695208309.5967388, 35840, 1
1695208309.6068478, 36864, 1
1695208309.6169188, 35840, 1
1695208309.6270216, 38912, 1
1695208309.6371186, 40960, 1
1695208309.6472635, 43008, 1
1695208309.6574123, 43008, 1
1695208309.6674485, 46080, 1
1695208309.6775227, 47104, 1
1695208309.6876142, 46080, 1
1695208309.6976767, 45056, 1
1695208309.7077875, 43008, 1
1695208309.717895, 41984, 1
1695208309.7279634, 40960, 1
1695208309.7380373, 38912, 1
1695208309.748133, 36864, 1
1695208309.758246, 34816, 1
1695208309.76832, 32768, 1
1695208309.7784247, 31744, 1
1695208309.788515, 30720, 1
1695208309.7985992, 30720, 1
1695208309.8086898, 29696, 1
1695208309.8192031, 30720, 1
1695208309.8293092, 28672, 1
1695208309.8394012, 27648, 1
1695208309.849544, 25600, 1
1695208309.8596532, 23552, 1
1695208309.869737, 21504, 1
1695208309.8798394, 20480, 1
1695208309.8899574, 18432, 1
1695208309.9000597, 18432, 1
1695208309.9101357, 17408, 1
1695208309.92026, 15360, 1
1695208309.9304261, 14336, 1
1695208309.9405456, 13312, 1
1695208309.950626, 12288, 1
1695208309.9607074, 10240, 1
1695208309.9708188, 6144, 1
1695208309.9808936, 0, 1
1695208309.9910085, 0, 2
1695208310.0010822, 0, 3
1695208310.0111613, 0, 4
1695208310.0212455, 0, 5
1695208310.0313203, 0, 6
1695208310.0414064, 0, 7
1695208310.051514, 0, 8
1695208310.061624, 0, 9
1695208310.0717428, 0, 10
1695208310.0818179, 0, 11
1695208310.0919194, 0, 11
1695208310.1019547, 0, 12
1695208310.1120477, 2048, 12
1695208310.1221404, 1024, 12
1695208310.1322434, 1024, 12
1695208310.1423266, 0, 12
1695208310.1524518, 1024, 12
1695208310.1625657, 0, 13
1695208310.1730556, 0, 14
1695208310.1831205, 0, 15
1695208310.1932223, 0, 15
1695208310.2033226, 0, 15
1695208310.2134078, 0, 16
1695208310.223504, 0, 17
1695208310.233594, 0, 18
1695208310.243712, 0, 19
1695208310.253783, 0, 19
1695208310.263896, 0, 20
1695208310.2740138, 0, 21
1695208310.284118, 0, 22
1695208310.294235, 0, 23
1695208310.3043063, 0, 23
1695208310.3143802, 0, 24
1695208310.3244822, 0, 24
1695208310.3346016, 0, 25
1695208310.3447342, 0, 26
1695208310.3548746, 0, 27
1695208310.364957, 0, 28
1695208310.3750687, 0, 29
1695208310.3851383, 0, 30
1695208310.3952372, 0, 31
1695208310.405321, 0, 32
1695208310.4153402, 0, 33
1695208310.425389, 0, 34
1695208310.4354897, 0, 35
1695208310.445715, 0, 36
1695208310.4559186, 0, 37
1695208310.4660785, 0, 38
1695208310.47615, 0, 39
1695208310.486229, 0, 40
1695208310.49633, 0, 41
1695208310.5064135, 0, 42
1695208310.5165155, 0, 43
1695208310.526588, 0, 44
1695208310.5366464, 0, 45
1695208310.5468805, 0, 46
1695208310.5569546, 0, 47
1695208310.5670812, 0, 48
1695208310.5772257, 0, 49
1695208310.58738, 0, 50
1695208310.597992, 0, 51
1695208310.6080766, 0, 52
1695208310.6181476, 0, 53
1695208310.628278, 0, 54
1695208310.638392, 0, 55
1695208310.6485043, 0, 56
1695208310.6586127, 0, 57
1695208310.6687407, 0, 58
1695208310.6788695, 0, 59
1695208310.689024, 0, 60
1695208310.699144, 0, 61
1695208310.7093322, 0, 62
1695208310.7199204, 0, 63
1695208310.7300215, 0, 64
1695208310.7400978, 0, 64
1695208310.7502391, 0, 65
1695208310.7603574, 0, 66
1695208310.7704587, 1024, 66
1695208310.7805305, 7168, 66
1695208310.790625, 6144, 66
1695208310.800695, 3072, 66
1695208310.8107913, 12288, 66
1695208310.8210664, 18432, 66
1695208310.8311694, 29696, 66
1695208310.841274, 34816, 66
1695208310.8516016, 31744, 66
1695208310.861685, 35840, 66
1695208310.8718038, 30720, 66
1695208310.8818738, 28672, 66
1695208310.8920171, 30720, 66
1695208310.9021008, 33792, 66
1695208310.9125173, 40960, 66
1695208310.9226213, 44032, 66
1695208310.9326918, 46080, 66
1695208310.9427803, 51200, 66
1695208310.9528465, 53248, 66
1695208310.962943, 60416, 66
1695208310.9730237, 62464, 66
1695208310.9831076, 66560, 66
1695208310.9932606, 67584, 66
1695208311.003408, 72704, 66
1695208311.0135124, 74752, 66
1695208311.0236294, 76800, 66
1695208311.0337293, 79872, 66
1695208311.0438578, 80896, 66
1695208311.0539892, 83968, 66
1695208311.0640907, 86016, 66
1695208311.0741653, 89088, 66
1695208311.084303, 90112, 66
1695208311.0943778, 95232, 66
1695208311.1044629, 97280, 66
1695208311.114589, 101376, 66
1695208311.1246746, 107520, 66
1695208311.1349263, 109568, 66
1695208311.1453087, 108544, 66
1695208311.1554208, 108544, 66
1695208311.1655264, 105472, 66
1695208311.1756482, 107520, 66
1695208311.1857505, 112640, 66
1695208311.1958575, 114688, 66
1695208311.2059383, 117760, 66
1695208311.2160084, 118784, 66
1695208311.2261124, 116736, 66
1695208311.2362156, 119808, 66
1695208311.246406, 122880, 66
1695208311.2564778, 131072, 66
1695208311.2665727, 122880, 66
1695208311.2766476, 114688, 66
1695208311.2867758, 106496, 66
1695208311.2968888, 98304, 66
1695208311.306959, 90112, 66
1695208311.3170974, 81920, 66
1695208311.3271873, 73728, 66
1695208311.3372784, 65536, 66
1695208311.347552, 57344, 66
1695208311.3577018, 49152, 66
1695208311.3677871, 40960, 66
1695208311.3778589, 32768, 66
1695208311.3882194, 24576, 66
1695208311.3983068, 28672, 66
1695208311.4087553, 36864, 66
1695208311.4188497, 48128, 66
1695208311.4289541, 58368, 66
1695208311.439351, 70656, 66
1695208311.4494271, 79872, 66
1695208311.4595537, 91136, 66
1695208311.4696279, 99328, 66
1695208311.4797597, 109568, 66
1695208311.489878, 118784, 66
1695208311.4999552, 128000, 66
1695208311.509989, 137216, 66
1695208311.5200717, 145408, 66
1695208311.5302024, 155648, 66
1695208311.540355, 165888, 66
1695208311.5504696, 169984, 66
1695208311.5605812, 172032, 66
1695208311.5706332, 175104, 66
1695208311.5807676, 180224, 66
1695208311.5908234, 182272, 66
1695208311.600954, 182272, 66
1695208311.61106, 184320, 66
1695208311.621165, 190464, 66
1695208311.6313536, 195584, 66
1695208311.641573, 199680, 66
1695208311.6516876, 204800, 66
1695208311.661815, 207872, 66
1695208311.6719456, 212992, 66
1695208311.68205, 217088, 66
1695208311.6921384, 221184, 66
1695208311.7022154, 224256, 66
1695208311.7129245, 225280, 66
