12,7
12,8
12,8
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
11,7
11,7
11,7
11,7
11,7
11,7
12,7
12,8
13,8
13,7
14,7
14,8
14,8
14,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,8
15,8
15,7
15,7
15,7
15,7
15,7
15,7
15,8
15,8
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,6
13,6
13,7
12,7
12,7
13,7
13,7
14,7
14,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,6
15,6
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,6
15,6
15,7
15,7
15,7
15,7
15,7
15,7
15,6
15,6
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
15,7
14,7
14,7
15,7
15,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,7
14,6
14,6
14,7
14,7
14,7
14,7
14,7
14,7
14,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,8
12,8
12,8
12,8
12,8
11,8
11,8
11,8
11,8
13,8
13,8
14,8
14,8
14,8
14,8
14,8
14,8
15,8
15,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,7
13,7
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,9
14,9
14,9
15,9
15,9
15,9
15,8
15,8
15,9
15,9
15,9
15,9
15,9
15,9
15,8
15,8
15,8
15,8
15,9
15,9
15,8
15,8
15,8
15,8
15,8
15,8
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,8
15,8
15,8
15,8
15,8
15,8
15,9
15,9
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,7
15,7
15,7
15,7
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
15,8
14,8
14,8
14,8
14,8
14,8
14,8
15,8
15,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
14,8
13,8
13,8
13,8
13,8
14,8
14,8
14,8
14,8
14,8
14,8
13,8
13,8
13,8
13,9
13,9
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,8
13,9
12,9
12,8
12,8
12,9
12,9
12,9
12,9
12,9
11,9
11,8
11,8
11,8
12,8
12,9
13,9
13,9
14,9
14,8
14,8
14,9
14,9
14,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,8
15,8
15,8
15,8
15,9
15,9
15,8
15,8
15,8
15,8
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
14,9
14,9
14,9
14,9
14,9
14,9
14,9
14,8
14,8
14,8
14,8
14,9
14,9
14,9
14,9
14,8
13,8
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,9
13,10
14,10
14,10
15,10
15,9
15,9
15,10
15,10
15,10
15,10
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,10
15,10
15,9
15,9
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,9
15,9
15,9
15,9
15,10
15,10
15,10
15,10
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,9
15,10
15,10
15,9
15,9
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,10
15,9
15,9
15,10
15,10
15,10
